,rivalAvg,rivalGood,value,date_wise,index_code,date
0,244241.2,1486966.0,114279.79999999999,day,payAmt,2020-09-20
1,308824.4,1244988.1,189265.01000000004,day,payAmt,2020-09-21
2,651944.6,1569186.9,393244.54000000004,day,payAmt,2020-09-22
3,422681.8,891219.0,187928.93000000002,day,payAmt,2020-09-23
4,416736.4,898984.2,166189.6,day,payAmt,2020-09-24
5,276209.2,729089.2,214859.39999999997,day,payAmt,2020-09-25
6,301868.0,692898.4,154185.4,day,payAmt,2020-09-26
7,260548.6,634958.8,173220.09999999998,day,payAmt,2020-09-27
8,243410.6,716581.5,218203.72999999998,day,payAmt,2020-09-28
9,204900.6,563074.2,136519.59999999998,day,payAmt,2020-09-29
10,172786.2,360269.4,78191.99999999999,day,payAmt,2020-09-30
11,176095.4,410022.9,142517.66999999998,day,payAmt,2020-10-01
12,150887.2,395062.6,96440.83999999997,day,payAmt,2020-10-02
13,150888.2,285338.6,86433.95,day,payAmt,2020-10-03
14,136387.0,291563.6,106674.68000000001,day,payAmt,2020-10-04
15,112596.4,256449.0,95494.58999999997,day,payAmt,2020-10-05
16,121481.6,260742.6,91574.41999999997,day,payAmt,2020-10-06
17,130372.8,311929.0,131692.89,day,payAmt,2020-10-07
18,126207.4,235479.6,140915.26,day,payAmt,2020-10-08
19,124963.8,349810.4,82780.51999999999,day,payAmt,2020-10-09
20,149544.4,333804.2,136037.59999999998,day,payAmt,2020-10-10
21,118974.0,282717.5,96480.04999999997,day,payAmt,2020-10-11
22,106218.6,250561.6,107309.93999999996,day,payAmt,2020-10-12
23,100166.4,273089.4,101351.99999999997,day,payAmt,2020-10-13
24,118459.6,221687.8,177837.90000000002,day,payAmt,2020-10-14
25,140788.8,401153.8,114957.06,day,payAmt,2020-10-15
26,115454.8,305738.2,119982.79999999997,day,payAmt,2020-10-16
27,112661.0,339747.0,75044.79999999999,day,payAmt,2020-10-17
28,105466.0,225689.3,64634.63,day,payAmt,2020-10-18
29,136728.4,695837.9,93395.45999999998,day,payAmt,2020-10-19
0,59075.0,160051.0,15763.0,day,uv,2020-09-20
1,40053.0,91317.0,16467.0,day,uv,2020-09-21
2,47695.0,92749.0,17150.0,day,uv,2020-09-22
3,45234.0,87670.0,18449.0,day,uv,2020-09-23
4,43166.0,85334.0,19222.0,day,uv,2020-09-24
5,34238.0,63338.0,21252.0,day,uv,2020-09-25
6,42889.0,62224.0,18316.0,day,uv,2020-09-26
7,36338.0,69877.0,20164.0,day,uv,2020-09-27
8,32067.0,69257.0,18954.0,day,uv,2020-09-28
9,34080.0,66008.0,20294.0,day,uv,2020-09-29
10,30888.0,52152.0,13312.0,day,uv,2020-09-30
11,23972.0,89705.0,13703.0,day,uv,2020-10-01
12,23031.0,75820.0,14588.0,day,uv,2020-10-02
13,22163.0,76469.0,15343.0,day,uv,2020-10-03
14,24716.0,65241.0,15072.0,day,uv,2020-10-04
15,23351.0,63003.0,15907.0,day,uv,2020-10-05
16,22211.0,59504.0,16543.0,day,uv,2020-10-06
17,21503.0,57507.0,17112.0,day,uv,2020-10-07
18,21816.0,54086.0,16062.0,day,uv,2020-10-08
19,17526.0,57983.0,15797.0,day,uv,2020-10-09
20,23648.0,58475.0,18046.0,day,uv,2020-10-10
21,22885.0,58716.0,16898.0,day,uv,2020-10-11
22,21739.0,45963.0,15779.0,day,uv,2020-10-12
23,21297.0,45341.0,17579.0,day,uv,2020-10-13
24,21784.0,50947.0,17314.0,day,uv,2020-10-14
25,23024.0,61253.0,16722.0,day,uv,2020-10-15
26,22104.0,51735.0,15115.0,day,uv,2020-10-16
27,22412.0,57010.0,15853.0,day,uv,2020-10-17
28,25832.0,50235.0,16149.0,day,uv,2020-10-18
29,30170.0,57992.0,16804.0,day,uv,2020-10-19
0,0.0142,0.0437,0.01446425172873184,day,payRate,2020-09-20
1,0.0139,0.0299,0.01068804275217101,day,payRate,2020-09-21
2,0.023,0.062,0.027346938775510202,day,payRate,2020-09-22
3,0.0213,0.0623,0.0187544040327389,day,payRate,2020-09-23
4,0.0221,0.0525,0.01498283217147019,day,payRate,2020-09-24
5,0.0155,0.0351,0.012939958592132506,day,payRate,2020-09-25
6,0.0164,0.048,0.011410788381742738,day,payRate,2020-09-26
7,0.0178,0.0288,0.014778813727435032,day,payRate,2020-09-27
8,0.0134,0.026,0.016935739157961382,day,payRate,2020-09-28
9,0.0126,0.0265,0.015423277816103281,day,payRate,2020-09-29
10,0.0089,0.0241,0.012770432692307692,day,payRate,2020-09-30
11,0.0088,0.0326,0.021893016127855214,day,payRate,2020-10-01
12,0.0099,0.0271,0.017205922676172197,day,payRate,2020-10-02
13,0.008,0.0402,0.019292185361402595,day,payRate,2020-10-03
14,0.0077,0.0261,0.01665339702760085,day,payRate,2020-10-04
15,0.008,0.025,0.016785063179732194,day,payRate,2020-10-05
16,0.0081,0.0452,0.014870337907271958,day,payRate,2020-10-06
17,0.01,0.0463,0.016070593735390368,day,payRate,2020-10-07
18,0.0088,0.0419,0.013385630681110696,day,payRate,2020-10-08
19,0.008,0.0354,0.014433120212698613,day,payRate,2020-10-09
20,0.0094,0.025,0.0118585836196387,day,payRate,2020-10-10
21,0.0098,0.0314,0.014143685643271392,day,payRate,2020-10-11
22,0.0089,0.0295,0.018061981114139047,day,payRate,2020-10-12
23,0.0108,0.0277,0.013425109505660162,day,payRate,2020-10-13
24,0.0102,0.0263,0.013168534134226638,day,payRate,2020-10-14
25,0.01,0.0326,0.015368975002990073,day,payRate,2020-10-15
26,0.009,0.0383,0.016738339397949057,day,payRate,2020-10-16
27,0.009,0.0387,0.013814419983599318,day,payRate,2020-10-17
28,0.0076,0.0335,0.014613907981918386,day,payRate,2020-10-18
29,0.0089,0.0603,0.016662699357295883,day,payRate,2020-10-19
0,992.8,2681.3,501.2271929824561,day,payPct,2020-09-20
1,1039.6,2500.9,1075.3693750000002,day,payPct,2020-09-21
2,973.6,2551.0,838.474498933902,day,payPct,2020-09-22
3,951.0,2465.2,543.147196531792,day,payPct,2020-09-23
4,804.2,1715.6,577.0472222222222,day,payPct,2020-09-24
5,919.4,2108.5,781.306909090909,day,payPct,2020-09-25
6,789.0,1786.2,737.7291866028708,day,payPct,2020-09-26
7,1090.8,2010.5,581.2755033557046,day,payPct,2020-09-27
8,986.4,1612.9,679.762398753894,day,payPct,2020-09-28
9,962.6,2243.7,436.1648562300319,day,payPct,2020-09-29
10,991.6,2074.6,459.9529411764705,day,payPct,2020-09-30
11,838.4,2262.2,475.05889999999994,day,payPct,2020-10-01
12,812.6,2858.8,384.2264541832668,day,payPct,2020-10-02
13,844.6,2562.6,292.00658783783786,day,payPct,2020-10-03
14,742.6,1927.6,424.99872509960164,day,payPct,2020-10-04
15,787.2,1407.8,357.6576404494381,day,payPct,2020-10-05
16,717.8,1780.0,372.25373983739826,day,payPct,2020-10-06
17,846.2,1607.2,478.8832363636364,day,payPct,2020-10-07
18,809.0,1826.2,655.4198139534884,day,payPct,2020-10-08
19,1179.6,2302.1,363.0724561403508,day,payPct,2020-10-09
20,859.4,2299.4,635.6897196261681,day,payPct,2020-10-10
21,761.0,2112.5,403.68221757322164,day,payPct,2020-10-11
22,898.2,2327.4,376.5261052631578,day,payPct,2020-10-12
23,742.4,2131.0,429.4576271186439,day,payPct,2020-10-13
24,774.2,3160.4,779.9907894736843,day,payPct,2020-10-14
25,888.2,2362.6,447.3037354085603,day,payPct,2020-10-15
26,767.0,2498.0,474.2403162055335,day,payPct,2020-10-16
27,742.2,2825.8,342.67031963470316,day,payPct,2020-10-17
28,609.4,2489.1,273.8755508474576,day,payPct,2020-10-18
29,739.0,2713.5,333.5552142857142,day,payPct,2020-10-19
0,63300.6,155228.0,148667.09,day,rfdSucAmt,2020-09-20
1,40758.4,235871.5,21935.0,day,rfdSucAmt,2020-09-21
2,66350.6,308165.7,24530.86,day,rfdSucAmt,2020-09-22
3,52888.2,211252.2,7118.76,day,rfdSucAmt,2020-09-23
4,39873.0,179644.7,6952.78,day,rfdSucAmt,2020-09-24
5,53031.0,147578.5,12751.68,day,rfdSucAmt,2020-09-25
6,31417.4,136750.9,9630.2,day,rfdSucAmt,2020-09-26
7,33766.6,118646.3,4919.2,day,rfdSucAmt,2020-09-27
8,30418.4,113840.8,3660.27,day,rfdSucAmt,2020-09-28
9,32969.4,83758.6,17514.46,day,rfdSucAmt,2020-09-29
10,22119.2,46756.8,18694.6,day,rfdSucAmt,2020-09-30
11,20995.6,72151.2,9242.01,day,rfdSucAmt,2020-10-01
12,18972.4,65683.3,6388.62,day,rfdSucAmt,2020-10-02
13,20165.4,44122.3,4858.06,day,rfdSucAmt,2020-10-03
14,18239.2,53254.7,5236.18,day,rfdSucAmt,2020-10-04
15,14917.0,50002.3,7491.18,day,rfdSucAmt,2020-10-05
16,18746.4,43963.6,8773.83,day,rfdSucAmt,2020-10-06
17,14081.0,50255.4,8429.96,day,rfdSucAmt,2020-10-07
18,14514.6,29054.6,10880.0,day,rfdSucAmt,2020-10-08
19,21950.8,75257.6,4913.79,day,rfdSucAmt,2020-10-09
20,17935.2,66045.9,4816.92,day,rfdSucAmt,2020-10-10
21,11358.6,115225.0,4639.84,day,rfdSucAmt,2020-10-11
22,10058.6,47756.7,15710.0,day,rfdSucAmt,2020-10-12
23,17469.4,38460.7,4347.0,day,rfdSucAmt,2020-10-13
24,13451.4,43422.5,52190.7,day,rfdSucAmt,2020-10-14
25,16596.6,70009.7,2780.01,day,rfdSucAmt,2020-10-15
26,13843.6,41243.3,13054.66,day,rfdSucAmt,2020-10-16
27,11951.2,42330.7,5863.2,day,rfdSucAmt,2020-10-17
28,9802.4,44546.8,8198.0,day,rfdSucAmt,2020-10-18
29,18893.4,101389.7,3372.0,day,rfdSucAmt,2020-10-19
0,7340.0,13759.0,3587.7600000000016,day,p4pExpendAmt,2020-09-20
1,6989.0,13856.0,3666.5000000000014,day,p4pExpendAmt,2020-09-21
2,6660.0,14613.0,3521.300000000001,day,p4pExpendAmt,2020-09-22
3,6682.0,13538.0,3668.5200000000004,day,p4pExpendAmt,2020-09-23
4,7405.8,14478.4,3635.64,day,p4pExpendAmt,2020-09-24
5,5836.2,14574.8,2765.359999999999,day,p4pExpendAmt,2020-09-25
6,7298.4,14716.5,3621.469999999999,day,p4pExpendAmt,2020-09-26
7,6147.2,15633.5,3833.7499999999986,day,p4pExpendAmt,2020-09-27
8,4870.8,12882.6,3486.3299999999995,day,p4pExpendAmt,2020-09-28
9,5172.0,12770.8,4072.909999999999,day,p4pExpendAmt,2020-09-29
10,3530.6,12486.0,2700.6699999999996,day,p4pExpendAmt,2020-09-30
11,3515.8,13195.2,2678.76,day,p4pExpendAmt,2020-10-01
12,3510.6,13611.4,2924.8000000000015,day,p4pExpendAmt,2020-10-02
13,3742.6,13383.1,3280.9400000000005,day,p4pExpendAmt,2020-10-03
14,4377.6,13215.8,3448.5199999999995,day,p4pExpendAmt,2020-10-04
15,3786.8,13146.3,3583.599999999997,day,p4pExpendAmt,2020-10-05
16,4165.4,12694.9,4109.41,day,p4pExpendAmt,2020-10-06
17,4258.0,13624.9,4210.060000000002,day,p4pExpendAmt,2020-10-07
18,4124.4,11952.2,3906.879999999996,day,p4pExpendAmt,2020-10-08
19,3961.2,10920.2,3789.5000000000014,day,p4pExpendAmt,2020-10-09
20,4789.6,9628.8,4168.610000000001,day,p4pExpendAmt,2020-10-10
21,4521.8,9452.8,3729.1000000000004,day,p4pExpendAmt,2020-10-11
22,3487.6,8236.4,2936.35,day,p4pExpendAmt,2020-10-12
23,4862.8,8703.4,3044.9400000000023,day,p4pExpendAmt,2020-10-13
24,4986.6,12587.5,3031.609999999997,day,p4pExpendAmt,2020-10-14
25,4755.6,12319.7,2818.3200000000006,day,p4pExpendAmt,2020-10-15
26,4408.4,15310.0,2587.9500000000007,day,p4pExpendAmt,2020-10-16
27,4991.0,16703.0,3237.329999999997,day,p4pExpendAmt,2020-10-17
28,5980.4,23480.6,3191.6,day,p4pExpendAmt,2020-10-18
29,5666.0,19519.0,2995.3199999999997,day,p4pExpendAmt,2020-10-19
0,3279.4,9724.2,174.58999999999997,day,feedCharge,2020-09-20
1,2798.0,9028.5,243.51,day,feedCharge,2020-09-21
2,2512.4,9740.4,233.52000000000004,day,feedCharge,2020-09-22
3,2502.4,10522.2,291.5400000000001,day,feedCharge,2020-09-23
4,2191.2,8921.8,264.28000000000003,day,feedCharge,2020-09-24
5,1591.0,7829.0,265.53,day,feedCharge,2020-09-25
6,2819.4,9080.4,296.63000000000005,day,feedCharge,2020-09-26
7,1946.2,8757.4,270.63,day,feedCharge,2020-09-27
8,1966.2,7378.6,236.36000000000007,day,feedCharge,2020-09-28
9,1782.0,5595.0,199.11999999999995,day,feedCharge,2020-09-29
10,1664.0,4853.0,182.60999999999999,day,feedCharge,2020-09-30
11,1714.0,7809.5,196.12999999999997,day,feedCharge,2020-10-01
12,2093.0,8594.4,225.17000000000002,day,feedCharge,2020-10-02
13,1719.0,8252.5,234.30000000000004,day,feedCharge,2020-10-03
14,1993.0,8062.5,266.52,day,feedCharge,2020-10-04
15,2191.8,8265.4,245.54999999999998,day,feedCharge,2020-10-05
16,2064.4,8619.0,288.68000000000006,day,feedCharge,2020-10-06
17,2095.4,8184.8,279.15999999999997,day,feedCharge,2020-10-07
18,2106.2,9186.1,318.9599999999999,day,feedCharge,2020-10-08
19,1912.6,8330.0,268.1499999999999,day,feedCharge,2020-10-09
20,1856.2,7249.2,227.67,day,feedCharge,2020-10-10
21,1983.4,8759.6,244.56,day,feedCharge,2020-10-11
22,2036.0,7208.5,189.28999999999996,day,feedCharge,2020-10-12
23,2312.2,7262.2,238.62000000000003,day,feedCharge,2020-10-13
24,2155.2,7667.6,192.30999999999995,day,feedCharge,2020-10-14
25,3039.8,9219.8,219.39999999999998,day,feedCharge,2020-10-15
26,3382.8,9299.6,193.68,day,feedCharge,2020-10-16
27,3158.0,8717.2,179.54000000000005,day,feedCharge,2020-10-17
28,4209.6,9112.3,185.58,day,feedCharge,2020-10-18
29,3719.2,8476.6,168.96999999999994,day,feedCharge,2020-10-19
0,2334.0,7659.0,0.0,day,zzExpendAmt,2020-09-20
1,2548.0,5069.3,0.0,day,zzExpendAmt,2020-09-21
2,3091.0,6644.8,0.0,day,zzExpendAmt,2020-09-22
3,2841.0,6611.5,0.0,day,zzExpendAmt,2020-09-23
4,2471.4,6501.4,0.0,day,zzExpendAmt,2020-09-24
5,1447.0,7689.5,0.0,day,zzExpendAmt,2020-09-25
6,1320.2,8124.2,0.0,day,zzExpendAmt,2020-09-26
7,1449.2,7576.8,0.0,day,zzExpendAmt,2020-09-27
8,1569.0,7507.0,0.0,day,zzExpendAmt,2020-09-28
9,1524.2,6351.2,0.0,day,zzExpendAmt,2020-09-29
10,1654.8,6070.4,0.0,day,zzExpendAmt,2020-09-30
11,1319.8,7312.7,0.0,day,zzExpendAmt,2020-10-01
12,1571.6,6748.8,0.0,day,zzExpendAmt,2020-10-02
13,1799.0,3928.0,0.0,day,zzExpendAmt,2020-10-03
14,1716.0,3960.7,0.0,day,zzExpendAmt,2020-10-04
15,1566.2,2766.0,0.0,day,zzExpendAmt,2020-10-05
16,1491.8,2989.6,0.0,day,zzExpendAmt,2020-10-06
17,1121.8,2801.0,0.0,day,zzExpendAmt,2020-10-07
18,1198.8,2862.8,0.0,day,zzExpendAmt,2020-10-08
19,1191.2,2628.0,0.0,day,zzExpendAmt,2020-10-09
20,837.8,3016.0,0.0,day,zzExpendAmt,2020-10-10
21,902.2,3086.6,0.0,day,zzExpendAmt,2020-10-11
22,868.2,2953.8,0.0,day,zzExpendAmt,2020-10-12
23,1293.0,3507.4,0.0,day,zzExpendAmt,2020-10-13
24,1036.2,7560.6,0.0,day,zzExpendAmt,2020-10-14
25,1113.0,7249.4,0.0,day,zzExpendAmt,2020-10-15
26,1403.0,7731.6,0.0,day,zzExpendAmt,2020-10-16
27,1477.6,6969.8,0.0,day,zzExpendAmt,2020-10-17
28,1590.8,6119.4,0.0,day,zzExpendAmt,2020-10-18
29,2027.2,8093.7,0.0,day,zzExpendAmt,2020-10-19
0,8355.8,83619.4,610.65,day,tkExpendAmt,2020-09-20
1,5873.2,61044.4,327.53000000000003,day,tkExpendAmt,2020-09-21
2,5200.4,44725.8,422.90999999999997,day,tkExpendAmt,2020-09-22
3,2799.4,23577.6,218.25999999999996,day,tkExpendAmt,2020-09-23
4,2932.0,25946.0,601.7599999999999,day,tkExpendAmt,2020-09-24
5,2569.2,15743.6,343.78,day,tkExpendAmt,2020-09-25
6,2744.6,16073.0,262.31000000000006,day,tkExpendAmt,2020-09-26
7,3582.0,26046.0,546.0699999999999,day,tkExpendAmt,2020-09-27
8,4935.0,65723.5,197.06999999999996,day,tkExpendAmt,2020-09-28
9,4379.0,43661.8,317.51000000000005,day,tkExpendAmt,2020-09-29
10,3264.8,35850.4,184.69,day,tkExpendAmt,2020-09-30
11,2401.0,23654.0,70.94000000000001,day,tkExpendAmt,2020-10-01
12,2181.0,45023.5,417.84999999999997,day,tkExpendAmt,2020-10-02
13,2601.0,21499.0,195.58999999999997,day,tkExpendAmt,2020-10-03
14,2103.0,11728.0,110.41000000000001,day,tkExpendAmt,2020-10-04
15,1944.0,23326.0,607.6799999999998,day,tkExpendAmt,2020-10-05
16,1335.0,9264.0,155.74,day,tkExpendAmt,2020-10-06
17,1339.0,4858.6,234.75,day,tkExpendAmt,2020-10-07
18,1288.0,6871.6,323.03000000000003,day,tkExpendAmt,2020-10-08
19,1022.4,6466.2,125.59000000000002,day,tkExpendAmt,2020-10-09
20,1823.0,3292.5,118.34999999999998,day,tkExpendAmt,2020-10-10
21,670.2,3387.4,84.18,day,tkExpendAmt,2020-10-11
22,605.6,2574.6,164.57000000000002,day,tkExpendAmt,2020-10-12
23,426.2,3219.2,107.73,day,tkExpendAmt,2020-10-13
24,379.4,3192.8,141.11999999999998,day,tkExpendAmt,2020-10-14
25,509.0,3720.6,220.29,day,tkExpendAmt,2020-10-15
26,358.4,3210.2,105.72000000000001,day,tkExpendAmt,2020-10-16
27,397.4,3359.6,135.68,day,tkExpendAmt,2020-10-17
28,639.6,2865.9,141.24999999999997,day,tkExpendAmt,2020-10-18
29,493.6,2817.2,285.13000000000005,day,tkExpendAmt,2020-10-19
0,381.0,1091.0,228.0,day,payByrCnt,2020-09-20
1,400.0,814.0,176.0,day,payByrCnt,2020-09-21
2,712.0,2092.0,469.0,day,payByrCnt,2020-09-22
3,656.0,1584.0,346.0,day,payByrCnt,2020-09-23
4,546.0,1940.0,288.0,day,payByrCnt,2020-09-24
5,440.0,1087.0,275.0,day,payByrCnt,2020-09-25
6,419.0,1372.0,209.0,day,payByrCnt,2020-09-26
7,318.0,1250.0,298.0,day,payByrCnt,2020-09-27
8,330.0,905.0,321.0,day,payByrCnt,2020-09-28
9,311.0,726.0,313.0,day,payByrCnt,2020-09-29
10,205.0,488.0,170.0,day,payByrCnt,2020-09-30
11,206.0,668.0,300.0,day,payByrCnt,2020-10-01
12,172.0,513.0,251.0,day,payByrCnt,2020-10-02
13,167.0,765.0,296.0,day,payByrCnt,2020-10-03
14,172.0,689.0,251.0,day,payByrCnt,2020-10-04
15,149.0,536.0,267.0,day,payByrCnt,2020-10-05
16,152.0,696.0,246.0,day,payByrCnt,2020-10-06
17,170.0,727.0,275.0,day,payByrCnt,2020-10-07
18,180.0,488.0,215.0,day,payByrCnt,2020-10-08
19,171.0,594.0,228.0,day,payByrCnt,2020-10-09
20,203.0,601.0,214.0,day,payByrCnt,2020-10-10
21,192.0,516.0,239.0,day,payByrCnt,2020-10-11
22,187.0,396.0,285.0,day,payByrCnt,2020-10-12
23,175.0,977.0,236.0,day,payByrCnt,2020-10-13
24,151.0,719.0,228.0,day,payByrCnt,2020-10-14
25,185.0,1076.0,257.0,day,payByrCnt,2020-10-15
26,171.0,904.0,253.0,day,payByrCnt,2020-10-16
27,144.0,855.0,219.0,day,payByrCnt,2020-10-17
28,189.0,599.0,236.0,day,payByrCnt,2020-10-18
29,246.0,1315.0,280.0,day,payByrCnt,2020-10-19
0,94.0,273.0,36.0,day,payOldByrCnt,2020-09-20
1,77.0,180.0,25.0,day,payOldByrCnt,2020-09-21
2,172.0,565.0,114.0,day,payOldByrCnt,2020-09-22
3,138.0,376.0,59.0,day,payOldByrCnt,2020-09-23
4,124.0,400.0,61.0,day,payOldByrCnt,2020-09-24
5,110.0,218.0,48.0,day,payOldByrCnt,2020-09-25
6,105.0,211.0,47.0,day,payOldByrCnt,2020-09-26
7,98.0,241.0,58.0,day,payOldByrCnt,2020-09-27
8,88.0,189.0,74.0,day,payOldByrCnt,2020-09-28
9,79.0,156.0,44.0,day,payOldByrCnt,2020-09-29
10,62.0,118.0,33.0,day,payOldByrCnt,2020-09-30
11,63.0,247.0,63.0,day,payOldByrCnt,2020-10-01
12,44.0,171.0,34.0,day,payOldByrCnt,2020-10-02
13,46.0,232.0,46.0,day,payOldByrCnt,2020-10-03
14,39.0,151.0,36.0,day,payOldByrCnt,2020-10-04
15,45.0,223.0,50.0,day,payOldByrCnt,2020-10-05
16,47.0,180.0,43.0,day,payOldByrCnt,2020-10-06
17,51.0,156.0,54.0,day,payOldByrCnt,2020-10-07
18,43.0,143.0,42.0,day,payOldByrCnt,2020-10-08
19,47.0,220.0,41.0,day,payOldByrCnt,2020-10-09
20,49.0,266.0,37.0,day,payOldByrCnt,2020-10-10
21,47.0,124.0,32.0,day,payOldByrCnt,2020-10-11
22,54.0,121.0,49.0,day,payOldByrCnt,2020-10-12
23,38.0,278.0,34.0,day,payOldByrCnt,2020-10-13
24,49.0,229.0,50.0,day,payOldByrCnt,2020-10-14
25,48.0,287.0,41.0,day,payOldByrCnt,2020-10-15
26,46.0,226.0,49.0,day,payOldByrCnt,2020-10-16
27,41.0,189.0,36.0,day,payOldByrCnt,2020-10-17
28,47.0,125.0,30.0,day,payOldByrCnt,2020-10-18
29,56.0,294.0,29.0,day,payOldByrCnt,2020-10-19
0,68074.6,336188.3,33446.0,day,olderPayAmt,2020-09-20
1,61330.8,206520.4,126597.40999999999,day,olderPayAmt,2020-09-21
2,144159.8,457405.0,228507.91,day,olderPayAmt,2020-09-22
3,123108.6,251758.8,50559.200000000004,day,olderPayAmt,2020-09-23
4,102344.6,229611.0,85831.4,day,olderPayAmt,2020-09-24
5,83224.0,192589.2,88072.20000000001,day,olderPayAmt,2020-09-25
6,79929.8,177314.2,62808.4,day,olderPayAmt,2020-09-26
7,87887.0,170548.5,35130.2,day,olderPayAmt,2020-09-27
8,68734.0,158844.2,134264.2,day,olderPayAmt,2020-09-28
9,51974.4,183957.1,29776.600000000002,day,olderPayAmt,2020-09-29
10,38233.6,143065.4,20768.4,day,olderPayAmt,2020-09-30
11,52035.0,132483.0,52035.94,day,olderPayAmt,2020-10-01
12,50884.0,140292.5,25919.31,day,olderPayAmt,2020-10-02
13,43146.0,106507.0,20921.23,day,olderPayAmt,2020-10-03
14,47147.0,94287.0,28647.56,day,olderPayAmt,2020-10-04
15,38588.0,86798.2,23518.410000000003,day,olderPayAmt,2020-10-05
16,33279.0,93886.2,28288.329999999998,day,olderPayAmt,2020-10-06
17,46681.0,122282.0,61882.46,day,olderPayAmt,2020-10-07
18,34528.4,70843.8,52321.95,day,olderPayAmt,2020-10-08
19,38851.0,159241.5,31011.02,day,olderPayAmt,2020-10-09
20,69429.0,126485.5,28574.199999999997,day,olderPayAmt,2020-10-10
21,34490.0,72317.5,10934.4,day,olderPayAmt,2020-10-11
22,27563.0,121680.0,23843.210000000003,day,olderPayAmt,2020-10-12
23,26940.8,135594.0,25865.600000000002,day,olderPayAmt,2020-10-13
24,34025.2,81033.2,48316.100000000006,day,olderPayAmt,2020-10-14
25,37746.0,128821.5,27021.600000000002,day,olderPayAmt,2020-10-15
26,42261.0,110563.0,38657.8,day,olderPayAmt,2020-10-16
27,31478.4,164701.6,18278.2,day,olderPayAmt,2020-10-17
28,22433.0,70627.0,10197.33,day,olderPayAmt,2020-10-18
29,39419.8,188316.1,14801.6,day,olderPayAmt,2020-10-19
0,473.0,1353.0,256.0,day,payOrdCnt,2020-09-20
1,474.0,1011.0,199.0,day,payOrdCnt,2020-09-21
2,893.0,2558.0,557.0,day,payOrdCnt,2020-09-22
3,808.0,1942.0,413.0,day,payOrdCnt,2020-09-23
4,677.0,2262.0,347.0,day,payOrdCnt,2020-09-24
5,551.0,1269.0,351.0,day,payOrdCnt,2020-09-25
6,516.0,1657.0,244.0,day,payOrdCnt,2020-09-26
7,449.0,1430.0,348.0,day,payOrdCnt,2020-09-27
8,456.0,1049.0,377.0,day,payOrdCnt,2020-09-28
9,397.0,832.0,360.0,day,payOrdCnt,2020-09-29
10,264.0,550.0,189.0,day,payOrdCnt,2020-09-30
11,278.0,793.0,366.0,day,payOrdCnt,2020-10-01
12,237.0,613.0,292.0,day,payOrdCnt,2020-10-02
13,225.0,889.0,358.0,day,payOrdCnt,2020-10-03
14,220.0,825.0,305.0,day,payOrdCnt,2020-10-04
15,210.0,643.0,316.0,day,payOrdCnt,2020-10-05
16,211.0,810.0,287.0,day,payOrdCnt,2020-10-06
17,235.0,816.0,317.0,day,payOrdCnt,2020-10-07
18,257.0,552.0,261.0,day,payOrdCnt,2020-10-08
19,208.0,662.0,259.0,day,payOrdCnt,2020-10-09
20,244.0,699.0,236.0,day,payOrdCnt,2020-10-10
21,263.0,584.0,278.0,day,payOrdCnt,2020-10-11
22,243.0,457.0,335.0,day,payOrdCnt,2020-10-12
23,236.0,1148.0,274.0,day,payOrdCnt,2020-10-13
24,196.0,869.0,267.0,day,payOrdCnt,2020-10-14
25,232.0,1236.0,307.0,day,payOrdCnt,2020-10-15
26,249.0,1040.0,294.0,day,payOrdCnt,2020-10-16
27,201.0,1007.0,253.0,day,payOrdCnt,2020-10-17
28,244.0,672.0,257.0,day,payOrdCnt,2020-10-18
29,287.0,1352.0,323.0,day,payOrdCnt,2020-10-19
0,675.0,1588.0,295.0,day,payItmCnt,2020-09-20
1,641.0,2776.0,237.0,day,payItmCnt,2020-09-21
2,1270.0,2914.0,689.0,day,payItmCnt,2020-09-22
3,1204.0,2151.0,506.0,day,payItmCnt,2020-09-23
4,1227.0,2699.0,394.0,day,payItmCnt,2020-09-24
5,775.0,2140.0,451.0,day,payItmCnt,2020-09-25
6,785.0,1901.0,294.0,day,payItmCnt,2020-09-26
7,601.0,1565.0,432.0,day,payItmCnt,2020-09-27
8,785.0,1433.0,458.0,day,payItmCnt,2020-09-28
9,627.0,1154.0,418.0,day,payItmCnt,2020-09-29
10,459.0,837.0,214.0,day,payItmCnt,2020-09-30
11,404.0,1027.0,420.0,day,payItmCnt,2020-10-01
12,325.0,751.0,335.0,day,payItmCnt,2020-10-02
13,359.0,1397.0,411.0,day,payItmCnt,2020-10-03
14,337.0,976.0,363.0,day,payItmCnt,2020-10-04
15,336.0,1155.0,365.0,day,payItmCnt,2020-10-05
16,276.0,970.0,339.0,day,payItmCnt,2020-10-06
17,294.0,885.0,375.0,day,payItmCnt,2020-10-07
18,311.0,624.0,315.0,day,payItmCnt,2020-10-08
19,284.0,990.0,290.0,day,payItmCnt,2020-10-09
20,336.0,918.0,282.0,day,payItmCnt,2020-10-10
21,350.0,1146.0,320.0,day,payItmCnt,2020-10-11
22,279.0,795.0,378.0,day,payItmCnt,2020-10-12
23,352.0,1675.0,308.0,day,payItmCnt,2020-10-13
24,234.0,958.0,306.0,day,payItmCnt,2020-10-14
25,306.0,1380.0,328.0,day,payItmCnt,2020-10-15
26,365.0,1137.0,336.0,day,payItmCnt,2020-10-16
27,324.0,1749.0,288.0,day,payItmCnt,2020-10-17
28,299.0,937.0,295.0,day,payItmCnt,2020-10-18
